22.0, 22.0
22.0, 22.0
22.0003952141, 22.057958517
22.0009880295, 22.1159153497
22.0021735983, 22.1738630875
22.0053349436, 22.2897397006
22.0092863496, 22.4055920633
22.0140276326, 22.521414789
22.0165957032, 22.5793177328
22.0221266427, 22.6951054362
22.0250894795, 22.7529895229
22.0314098184, 22.8687368203
22.042073985, 23.0422890849
22.0495778605, 23.1579656833
22.0608336737, 23.3314805808
22.068731893, 23.4471309232
22.0766301124, 23.5627812655
22.0878859256, 23.7362961631
22.0991417388, 23.9098110606
22.110397552, 24.0833259582
22.1175069964, 24.1990274679
22.128171163, 24.3725797325
22.138243559, 24.5461673468
22.1489077256, 24.7197196114
22.1589801216, 24.8933072257
22.1690525177, 25.06689484
22.1797166842, 25.2404471046
22.1909724975, 25.4139620021
22.2028198265, 25.5874375157
22.2146671555, 25.7609130292
22.2312520982, 25.9921585133
22.2442820388, 26.1655492098
22.2579030614, 26.3388944743
22.2703417684, 26.5123285874
22.2827804755, 26.6857627004
22.2946278045, 26.859238214
22.3064751335, 27.0327137275
22.3177309467, 27.206228625
22.3283951133, 27.3797808896
22.3426140021, 27.6111839091
22.3568328909, 27.8425869286
22.3710517797, 28.073989948
22.3852706685, 28.3053929675
22.4030442795, 28.5946467419
22.4172631683, 28.8260497613
22.4322709192, 29.0574029581
22.4472786702, 29.2887561548
22.4622864211, 29.5201093515
22.4772941721, 29.7514625482
22.4923019231, 29.9828157449
22.507309674, 30.2141689416
22.522317425, 30.4455221384
22.5373251759, 30.6768753351
22.5523329269, 30.9082285318
22.5710926156, 31.1974200277
22.5898523043, 31.4866115236
22.6095978526, 31.7757373795
22.6293434009, 32.0648632354
22.6451398396, 32.2961639201
22.6617247824, 32.5274094041
22.6783097251, 32.7586548882
22.6948946679, 32.9899003722
22.7138439296, 33.220964129
22.7365456339, 33.5098729033
22.7547069973, 33.7409999227
22.7783935745, 34.0298296186
22.7981305141, 34.2608274269
22.8194421124, 34.4916852836
22.8460816102, 34.7802576045
22.8681801707, 35.0110414598
22.8958033713, 35.2995212788
22.9234265719, 35.5880010979
22.9510497726, 35.8764809169
22.9739350385, 36.1071880881
22.996033599, 36.3379719433
23.0189188649, 36.5686791145
23.0418041308, 36.7993862857
23.0704107131, 37.0877702496
23.0925092736, 37.3185541049
23.1201324743, 37.6070339239
23.1414440725, 37.8378917806
